Date	index	open	high	low	close	weighted_price	high_low_spread	midquote_price	effective_spread	7_trailing	7_next_trailing	volume_btc	volume_currency
2017-04-01	487	1076.86	1102.64	1066.8	1088.39	1083.38	35.84	17.92	2140.93	131.682333333	94.9913333333	8648.1633722	9353636.29
2017-04-02	488	1089.82	1109.65	1074.81	1095.91	1093.3	34.85	17.42	2156.97	143.968	113.173666667	12313.76014725	13412046.22
2017-04-03	489	1095.69	1154.47	1095.41	1146.75	1134.11	59.06	29.53	2234.44	106.782333333	64.2131666667	18527.34825823	20961575.13
2017-04-04	490	1148.22	1162.53	1123.05	1142.5	1143.62	39.48	19.74	2245.53	98.5856666667	80.2420833333	13850.45929513	15831341.79
2017-04-05	491	1142.92	1145.63	1112.79	1135.6	1129.49	32.84	16.42	2238.36	95.93	79.7330833333	10160.59500025	11468551.98
2017-04-06	492	1136.36	1203.72	1136.19	1191.06	1167.39	67.53	33.77	2314.58	153.723333333	-15.4641666667	16055.519788089998	18765227.21
2017-04-07	493	1190.1	1202.33	1176.03	1191.56	1191.37	26.31	13.15	2356.81	115.123333333	-14.54225	10766.62024417	12821763.49
2017-04-08	494	1192.34	1198.69	1168.6	1183.38	1187.0	30.1	15.05	2336.66	94.9913333333	-6.84966666667	4699.72449206	5575131.14
2017-04-09	495	1183.66	1216.97	1175.38	1209.08	1199.25	41.59	20.79	2376.57	113.173666667	-34.0055	13405.17330849	16069855.21
2017-04-10	496	1208.81	1218.13	1197.13	1210.96	1209.55	21.01	10.5	2400.92	64.2131666667	-21.23	13240.98699686	16019622.06
2017-04-11	497	1211.66	1232.43	1200.21	1222.74	1216.3	32.22	16.11	2413.27	80.2420833333	-20.70275	13837.632873419998	16828817.89
2017-04-12	498	1222.82	1227.75	1210.16	1215.33	1218.31	17.59	8.79	2413.07	79.7330833333	-7.38225	12673.57194638	15435752.21
2017-04-13	499	1215.18	1219.61	1148.28	1175.59	1182.78	71.33	35.66	2279.86	-15.4641666667	60.87425	21925.05785967	25912682.15
2017-04-14	500	1176.14	1195.72	1160.25	1177.02	1179.61	35.48	17.74	2318.56	-14.54225	70.132	18903.18423112	22214683.61
2017-04-15	501	1176.49	1194.02	876.24	1176.53	1179.95	317.78	158.89	2035.28	-6.84966666667	62.3025	7103.38699694	8360926.11
2017-04-16	502	1175.96	1187.43	1166.79	1175.07	1177.65	20.63	10.32	2329.51	-34.0055	70.283	7740.00592191	9096899.63
2017-04-17	503	1174.98	1199.37	1169.3	1189.73	1185.32	30.07	15.03	2349.4	-21.23	64.224	12722.81682721	15054775.59
2017-04-18	504	1191.48	1209.8	1188.94	1202.04	1202.62	20.86	10.43	2383.22	-20.70275	73.958	15461.151077679999	18582390.95
2017-04-19	505	1202.03	1211.97	1193.35	1207.95	1201.87	18.62	9.31	2397.28	-7.38225	84.42525	15805.46249215	18986335.18
2017-04-20	506	1209.15	1242.99	1205.5	1236.47	1224.61	37.49	18.74	2435.45	60.87425	101.64575	18775.252265230003	22995419.22
2017-04-21	507	1236.81	1254.84	1234.53	1247.15	1244.34	20.31	10.16	2473.99	70.132	91.97025	14922.742621730002	18575782.05
2017-04-22	508	1247.14	1249.28	1210.82	1238.83	1236.28	38.47	19.23	2439.19	62.3025	107.252	12475.28752605	15444063.72
2017-04-23	509	1238.42	1248.5	1229.73	1245.36	1241.01	18.76	9.38	2471.95	70.283	116.61175	9536.527192579999	11852127.09
2017-04-24	510	1245.94	1257.41	1238.45	1253.96	1247.32	18.96	9.48	2488.95	64.224	156.8195	12568.969388710002	15695385.02
2017-04-25	511	1254.05	1281.92	1252.16	1276.0	1269.47	29.76	14.88	2522.24	73.958	182.7525	17040.97475065	21667354.77
2017-04-26	512	1276.49	1319.87	1272.51	1292.37	1296.0	47.36	23.68	2537.39	84.42525	223.5095	25461.37101623	33008481.11
2017-04-27	513	1292.13	1348.35	1290.27	1338.11	1323.34	58.07	29.04	2618.15	101.64575	208.43125	23937.42877916	31715960.04
2017-04-28	514	1338.48	1358.27	1297.88	1339.12	1327.0	60.39	30.19	2617.85	91.97025	194.91275	28060.6143583	37347716.89
2017-04-29	515	1338.52	1350.97	1318.88	1346.08	1338.84	32.09	16.04	2660.08	107.252	218.244	16833.5692901	22645269.57
2017-04-30	516	1346.33	1367.72	1321.12	1361.97	1340.47	46.6	23.3	2677.34	116.61175	202.60925	17012.83401748	22945006.67
2017-05-01	517	1359.67	1445.15	1342.49	1410.78	1403.91	102.66	51.33	2718.9	156.8195	258.57375	37526.189871509996	52946835.21
2017-05-02	518	1410.69	1481.56	1401.5	1458.75	1446.45	80.06	40.03	2837.44	182.7525	261.41475	30207.89389765	43763881.32
2017-05-03	519	1458.43	1523.08	1444.21	1515.88	1481.06	78.87	39.43	2952.89	223.5095	267.78275	38702.70337892	57400252.01
2017-05-04	520	1516.15	1633.89	1460.64	1546.54	1553.64	173.25	86.62	2919.84	208.43125	286.931	64296.966942709994	100109647.78
2017-05-05	521	1546.06	1613.27	1506.61	1534.03	1561.38	106.65	53.33	2961.41	194.91275	161.24175	45088.820895979996	70566455.47
2017-05-06	522	1531.95	1585.21	1529.16	1564.33	1560.18	56.06	28.03	3072.59	218.244	219.5045	21663.538359590002	33822893.52
2017-05-07	523	1563.19	1585.42	1501.06	1564.58	1557.77	84.36	42.18	3044.8	202.60925	226.929	26284.756180689998	40969581.05
2017-05-08	524	1566.17	1672.34	1555.4	1669.35	1608.89	116.94	58.47	3221.76	258.57375	62.26525	49713.16695427	80085437.79
2017-05-09	525	1666.64	1774.76	1625.6	1720.17	1716.09	149.16	74.58	3291.18	261.41475	40.16775	50357.236127430006	86427975.94
2017-05-10	526	1720.48	1794.44	1688.43	1783.66	1753.57	106.01	53.0	3461.32	267.78275	25.1365	35017.76596207	61426701.75
2017-05-11	527	1784.0	1888.15	1758.12	1833.47	1836.08	130.04	65.02	3536.91	286.931	57.73775	42574.00037295	78125662.15
2017-05-12	528	1832.59	1835.58	1648.73	1695.27	1746.55	186.85	93.42	3203.7	161.24175	269.78625	45035.49029721999	78747023.85
2017-05-13	529	1694.84	1790.24	1607.17	1783.83	1701.98	183.08	91.54	3384.58	219.5045	244.1735	31129.24538878	52881845.42
2017-05-14	530	1785.45	1820.0	1757.98	1791.51	1789.99	62.02	31.01	3520.99	226.929	229.8165	16148.163687019998	28918682.45
2017-05-15	531	1791.04	1794.67	1694.3	1731.62	1738.37	100.38	50.19	3362.86	62.26525	371.928	31494.40295057	54651378.06
2017-05-16	532	1731.54	1778.76	1685.78	1760.34	1731.63	92.97	46.49	3427.7	40.16775	496.17425	39071.93095453	67453601.73
2017-05-17	533	1757.35	1847.6	1731.37	1808.8	1806.65	116.24	58.12	3501.37	25.1365	606.2985	42520.01304953	76472150.87
2017-05-18	534	1808.12	2064.48	1795.57	1891.21	1847.57	268.91	134.45	3513.52	57.73775	419.135	34085.722716000004	62858968.06
2017-05-19	535	1891.06	1972.26	1872.97	1965.06	1931.1	99.28	49.64	3830.84	269.78625	289.909	43144.63297455	83358548.27
2017-05-20	536	1965.33	2035.82	1950.82	2028.0	1991.69	85.01	42.5	3971.0	244.1735	31.134	34520.32357815	68725062.01
2017-05-21	537	2028.0	2078.16	1974.75	2021.32	2032.68	103.41	51.7	3939.24	229.8165	172.76675	31838.759009999998	64977951.54
2017-05-22	538	2019.94	2242.9	1968.52	2103.54	2127.0	274.37	137.19	3932.71	371.928	176.92025	61561.48180047	131595441.34
2017-05-23	539	2098.41	2266.75	2092.52	2256.51	2198.14	174.22	87.11	4338.79	496.17425	-67.0675	43849.6707683	96616109.5
2017-05-24	540	2257.78	2474.04	2255.28	2415.1	2362.63	218.76	109.38	4611.44	606.2985	-115.65975	63647.52299719	150806762.46
2017-05-25	541	2429.12	2757.3	2219.5	2310.35	2523.93	537.8	268.9	4082.9	419.135	101.335	92816.6672497	235215638.67
2017-05-26	542	2308.26	2626.5	2050.46	2254.97	2343.42	576.04	288.02	3933.9	289.909	227.3485	77061.899795	181139902.87
2017-05-27	543	2255.21	2332.57	1868.91	2059.14	2063.23	463.67	231.83	3654.61	31.134	487.14975	73256.0176087	151865381.0
2017-05-28	544	2057.1	2312.99	2056.26	2194.09	2193.01	256.73	128.36	4131.46	172.76675	332.487	41835.37123508	91916061.78
2017-05-29	545	2183.83	2353.82	2112.17	2280.46	2247.64	241.65	120.82	4319.28	176.92025	413.53675	34395.86544763	77597520.39
2017-05-30	546	2283.44	2334.08	2139.14	2189.44	2253.55	194.95	97.47	4183.94	-67.0675	682.68825	45141.35051799	101572368.41
2017-05-31	547	2192.88	2335.13	2158.64	2299.44	2249.4	176.49	88.24	4422.39	-115.65975	390.965	49999.31018001	112594811.44
2017-06-01	548	2300.52	2467.74	2299.17	2411.68	2393.25	168.58	84.29	4654.79	101.335	395.37525	53675.0286165	128455919.73
2017-06-02	549	2412.85	2484.95	2375.42	2482.32	2425.67	109.53	54.77	4855.11	227.3485	331.751	34457.579662389995	83572862.82
2017-06-03	550	2481.88	2589.08	2448.35	2546.29	2523.83	140.73	70.36	4951.85	487.14975	340.565	30880.994729590002	78111566.42
2017-06-04	551	2545.37	2564.86	2472.32	2526.58	2518.59	92.53	46.27	4960.62	332.487	432.1995	29582.19796959	74467839.96
2017-06-05	552	2527.61	2694.93	2521.83	2694.0	2605.9	173.11	86.55	5214.89	413.53675	26.398	37544.70693322	97910280.19
2017-06-06	553	2694.25	2932.13	2685.4	2872.13	2816.2	246.73	123.37	5497.53	682.68825	-841.6225	70810.2638841	199451348.28
2017-06-07	554	2872.44	2885.48	2613.81	2690.41	2786.44	271.67	135.84	5109.14	390.965	-856.68125	46678.87418469	129901306.94
2017-06-08	555	2687.45	2813.61	2615.13	2807.06	2746.39	198.47	99.24	5415.64	395.37525	-991.1585	33617.08993563	92265970.88
2017-06-09	556	2806.44	2863.97	2787.23	2814.07	2826.09	76.74	38.37	5551.4	331.751	-955.216	24374.23262432	68885750.75
2017-06-10	557	2814.33	2915.74	2796.04	2886.85	2857.74	119.7	59.85	5654.0	340.565	-910.0565	35349.126862460005	101224366.26
2017-06-11	558	2886.6	2964.11	2844.76	2958.78	2903.59	119.35	59.67	5798.21	432.1995	-1076.27925	29062.16935601	84744045.15
2017-06-12	559	2958.88	2973.52	2571.38	2720.4	2783.01	402.15	201.07	5038.65	26.398	-775.4385	80888.2391682	220922396.85
2017-06-13	560	1980.19	2090.19	1972.27	2030.51	2032.29	117.92	58.96	3943.09	-841.6225	12.0375	43193.221547600006	117120099.97
2017-06-14	561	2031.25	2106.48	1742.11	1833.72	1951.91	364.37	182.18	3303.08	-856.68125	152.6155	68043.6440032	176732953.49
2017-06-15	562	1835.06	1887.99	1561.33	1815.9	1739.87	326.66	163.33	3305.14	-991.1585	203.715	94501.20180889999	219067199.5
2017-06-16	563	1815.92	1897.75	1725.95	1858.85	1832.91	171.8	85.9	3545.91	-955.216	152.09925	43893.474980060004	107198429.36
2017-06-17	564	1858.86	2007.91	1813.85	1976.8	1921.77	194.06	97.03	3759.53	-910.0565	-56.813	34584.730700320004	88669765.81
2017-06-18	565	1977.96	2001.29	1843.91	1882.5	1918.93	157.38	78.69	3607.61	-1076.27925	-8.0565	30262.78557434	77383662.51
2017-06-19	566	1883.24	1946.75	1861.93	1944.96	1915.82	84.82	42.41	3805.09	-775.4385	-136.427	30958.634617069998	79079903.17
2017-06-20	567	1944.96	2081.99	1936.36	2042.54	2004.55	145.63	72.82	3939.46	12.0375	-122.855	41506.91876383	111069301.5
2017-06-21	568	2041.06	2083.89	1935.13	1986.34	2016.24	148.76	74.38	3823.92	152.6155	-69.57925	40184.71369795	108075297.96
2017-06-22	569	1986.74	2050.0	1945.29	2019.61	2005.72	104.71	52.36	3934.52	203.715	-120.19825	27802.594683249998	74402114.87
2017-06-23	570	2019.6	2053.25	1995.64	2010.95	2029.29	57.61	28.8	3964.3	152.09925	-169.5325	21374.23264098	57868263.85
2017-06-24	571	2010.95	2036.28	1878.8	1919.98	1959.03	157.48	78.74	3682.48	-56.813	-112.73575	30540.05408111	79916003.06
2017-06-25	572	1921.9	1965.56	1817.51	1874.44	1896.94	148.05	74.02	3600.83	-8.0565	7.20875	29372.11565103	74367051.63
2017-06-26	573	1874.5	1912.43	1695.84	1808.53	1818.3	216.59	108.29	3400.48	-136.427	101.37	52159.994627269996	126713359.45
2017-06-27	574	1808.37	1920.2	1703.0	1919.69	1793.45	217.2	108.6	3622.18	-122.855	29.60775	50444.38883626	120671723.38
2017-06-28	575	1919.06	1949.5	1842.36	1916.76	1900.99	107.14	53.57	3726.38	-69.57925	41.0515	36452.05972437	92432027.66
2017-06-29	576	1914.53	1941.69	1876.1	1899.42	1915.7	65.59	32.79	3733.25	-120.19825	53.30175	22636.280690530002	57837983.13
2017-06-30	577	1898.91	1916.64	1829.11	1841.42	1881.29	87.53	43.76	3595.31	-169.5325	35.9645	26099.66056148	65463140.28
2017-07-01	578	1841.01	1883.03	1788.5	1807.25	1832.39	94.53	47.26	3519.97	-112.73575	107.50975	22628.874424679998	55323280.97
2017-07-02	579	1809.6	1899.68	1775.84	1881.65	1838.49	123.84	61.92	3639.46	7.20875	-4.0825	23717.474708920003	58174023.82
2017-07-03	580	1880.27	1941.94	1855.41	1909.9	1896.58	86.53	43.27	3733.27	101.37	-161.47025	27993.64337746	70816053.31
2017-07-04	581	1907.3	1980.8	1907.24	1949.3	1949.25	73.56	36.78	3825.04	29.60775	-219.75025	26259.94155325	68244871.5
2017-07-05	582	1948.56	1970.41	1904.29	1957.81	1932.52	66.11	33.06	3849.51	41.0515	424.97975	26181.038710449997	67450939.5
2017-07-06	583	1956.52	1964.38	1919.51	1952.72	1944.74	44.88	22.44	3860.56	53.30175	386.50275	20070.700715600004	52023308.24
2017-07-07	584	1952.68	1956.65	1854.3	1877.38	1902.02	102.35	51.18	3652.42	35.9645	339.11475	26028.246393330002	66017855.96
2017-07-08	585	1877.38	1917.78	1850.86	1914.76	1885.35	66.93	33.46	3762.58	107.50975	53.21575	18462.24690548	46426579.03
2017-07-09	586	1914.5	1926.23	1873.62	1877.57	1904.37	52.6	26.3	3702.53	-4.0825	31.547	12738.92411653	32366910.36
2017-07-10	587	1877.78	1893.41	1694.21	1748.43	1807.71	199.2	99.6	3297.66	-161.47025	479.48025	41646.118065049995	100302049.29
2017-07-11	588	1748.34	1803.29	1690.12	1729.55	1754.18	113.18	56.59	3345.92	-219.75025	575.0975	43178.31391805	101046563.75
2017-07-12	589	2317.75	2412.63	2262.22	2382.79	2349.37	150.41	75.2	4615.17	424.97975	-122.8795	35082.21812343	82227225.19
2017-07-13	590	2382.02	2419.42	2308.41	2339.22	2361.87	111.02	55.51	4567.42	386.50275	522.8775	25518.644213190004	60297617.88
2017-07-14	591	2339.78	2354.33	2142.0	2216.5	2243.77	212.33	106.17	4220.67	339.11475	450.36325	35779.2687195	80303172.96
2017-07-15	592	2214.56	2220.87	1963.29	1967.97	2060.52	257.58	128.79	3678.36	53.21575	858.05275	50285.5278075	103711416.69
2017-07-16	593	1967.46	2043.49	1796.8	1909.11	1910.93	246.69	123.35	3571.54	31.547	846.41525	64508.4608458	123427730.98
2017-07-17	594	1908.59	2231.8	1906.24	2227.91	2070.27	325.56	162.78	4130.26	479.48025	531.7845	62895.78705749999	130469273.69
2017-07-18	595	2225.2	2396.34	2145.82	2304.65	2291.38	250.51	125.26	4358.78	575.0975	256.5055	66164.9052595	151320140.4
2017-07-19	596	2306.25	2399.62	2217.76	2259.91	2303.51	181.87	90.93	4337.96	-122.8795	265.358	46476.48291797	107050495.33
2017-07-20	597	2262.46	2940.1	2262.38	2862.1	2599.43	677.73	338.86	5046.47	522.8775	-194.6275	89344.7603295	232727425.7
2017-07-21	598	2865.24	2878.81	2612.54	2666.86	2727.21	266.27	133.14	5067.45	450.36325	119.5525	59473.854473499996	162123565.4
2017-07-22	599	2666.02	2860.47	2648.94	2826.03	2789.57	211.53	105.76	5440.52	858.05275	-126.108	35253.099304530006	98341278.77
2017-07-23	600	2824.67	2844.5	2665.65	2755.53	2764.18	178.85	89.43	5332.21	846.41525	-7.1175	29779.94898688	82405441.91
2017-07-24	601	2757.66	2798.81	2715.71	2759.7	2757.07	83.1	41.55	5436.29	531.7845	97.50875	24998.51746987	68934727.39
2017-07-25	602	2759.59	2777.09	2447.86	2561.15	2589.12	329.23	164.62	4793.07	256.5055	171.27625	55233.60686000001	142972983.1
2017-07-26	603	2563.55	2611.54	2404.4	2525.27	2490.9	207.14	103.57	4843.4	265.358	176.6975	42358.9597241	105574963.19
2017-07-27	604	2525.69	2691.03	2508.72	2667.47	2578.82	182.31	91.16	5152.63	-194.6275	124.1055	31195.52073674	80464418.74
2017-07-28	605	2668.45	2825.24	2659.9	2786.42	2747.23	165.34	82.67	5407.49	119.5525	75.1695	44845.364224850004	123276121.36
2017-07-29	606	2788.86	2792.89	2656.81	2699.92	2716.78	136.08	68.04	5263.76	-126.108	556.12275	28458.48526624	77297044.06
2017-07-30	607	2698.09	2763.73	2573.68	2748.41	2681.95	190.05	95.03	5306.77	-7.1175	478.903	23270.68787359	62343466.42
2017-07-31	608	2749.5	2898.47	2695.75	2857.21	2790.95	202.72	101.36	5511.69	97.50875	534.20675	31001.949192350003	86391722.72
2017-08-01	609	2857.21	2931.04	2635.76	2732.43	2766.26	295.29	147.64	5169.57	171.27625	689.04825	36116.65939581	100078162.7
2017-08-02	610	2732.59	2759.61	2650.5	2701.97	2709.24	109.11	54.55	5294.83	176.6975	647.987	25188.743852800002	68238702.44
2017-08-03	611	2701.99	2804.87	2699.98	2791.58	2754.45	104.89	52.45	5478.26	124.1055	635.89625	23039.90081382	63424037.82
2017-08-04	612	2792.03	2880.19	2766.23	2861.58	2837.75	113.95	56.98	5609.21	75.1695	791.113	22907.71582763	64952422.71
2017-08-05	613	2859.39	3339.42	2856.87	3256.04	3161.33	482.55	241.27	6029.53	556.12275	614.904	54768.54866850001	173009638.9
2017-08-06	614	3256.28	3291.7	3159.34	3227.32	3236.39	132.36	66.18	6322.27	478.903	835.7445	20629.174565909998	66694535.21
2017-08-07	615	3226.01	3429.97	3190.38	3391.41	3335.22	239.59	119.79	6543.24	534.20675	934.588	32326.512005549997	107881555.58
2017-08-08	616	3393.2	3489.37	3333.94	3421.48	3420.21	155.43	77.72	6687.52	689.04825	739.7025	42029.93138168	143693198.5
2017-08-09	617	3420.18	3430.57	3225.55	3349.95	3334.61	205.02	102.51	6494.89	647.987	1030.2855	36866.65637721	122802834.86
2017-08-10	618	3349.6	3453.1	3320.79	3427.47	3404.5	132.3	66.15	6722.64	635.89625	853.33025	24525.34017988	83467557.22
2017-08-11	619	3427.01	3718.4	3397.43	3652.7	3529.17	320.98	160.49	6984.42	791.113	459.715	35559.19943342	125684651.69
2017-08-12	620	3653.9	3962.12	3611.3	3870.94	3807.99	350.83	175.41	7391.06	614.904	275.27675	42671.35255178	162362254.5
2017-08-13	621	3872.12	4196.47	3841.69	4063.06	4024.82	354.78	177.39	7771.34	835.7445	-0.7565	53526.163086	215508121.41
2017-08-14	622	4065.84	4352.1	3974.66	4326.0	4211.03	377.44	188.72	8274.56	934.588	-329.4695	48313.29352554	203488578.81
2017-08-15	623	4328.07	4436.36	3809.37	4161.18	4127.31	626.99	313.5	7695.36	739.7025	-85.2275	77854.017287	321072782.05
2017-08-16	624	4161.29	4388.98	3933.72	4380.24	4191.1	455.26	227.63	8305.22	1030.2855	-242.5475	41618.78041214	174469885.0
2017-08-17	625	4373.74	4475.94	4181.22	4280.8	4338.44	294.72	147.36	8266.88	853.33025	34.0705	45748.569928059995	198442200.67
2017-08-18	626	4277.65	4358.59	3969.67	4112.41	4179.41	388.92	194.46	7835.9	459.715	253.40975	51116.87971533	213538801.45
2017-08-19	627	4109.96	4193.54	3964.63	4146.22	4075.31	228.92	114.46	8063.52	275.27675	196.3765	32812.3815166	133459419.97
2017-08-20	628	4145.98	4175.35	4037.48	4062.3	4093.42	137.87	68.94	7986.73	-0.7565	270.694	19893.20812563	81382658.75
2017-08-21	629	4062.17	4093.82	3964.17	3996.53	4020.21	129.65	64.83	7863.41	-329.4695	387.921	29196.505513099997	117369333.77
2017-08-22	630	3996.65	4149.43	3600.73	4075.95	3902.05	548.7	274.35	7603.2	-85.2275	513.31225	60586.4632424	236385784.26
2017-08-23	631	4074.34	4255.2	4051.74	4137.69	4155.51	203.46	101.73	8071.93	-242.5475	440.355	34756.005469129996	144358847.41
2017-08-24	632	4143.19	4357.5	4112.22	4314.87	4216.66	245.28	122.64	8384.47	34.0705	422.0545	27464.67570821	115607915.87
2017-08-25	633	4317.26	4455.47	4287.64	4365.82	4367.38	167.83	83.92	8563.81	253.40975	563.39775	27458.89497005	119869412.56
2017-08-26	634	4364.68	4377.66	4251.15	4342.6	4314.14	126.52	63.26	8558.67	196.3765	279.04775	16495.75104217	71137209.84
2017-08-27	635	4344.78	4397.24	4308.64	4333.0	4344.16	88.6	44.3	8577.4	270.694	288.6575	14817.781112229999	64383594.83
2017-08-28	636	4332.88	4398.04	4180.48	4384.45	4302.14	217.55	108.78	8551.35	387.921	-39.612	25287.54500855	108791646.77
2017-08-29	637	4385.91	4651.54	4343.86	4589.26	4507.68	307.68	153.84	8870.85	513.31225	-158.60225	34815.92934648	157013036.02
2017-08-30	638	4589.26	4638.86	4494.82	4578.05	4572.09	144.04	72.02	9012.06	440.355	40.25	24740.46817332	113136222.93
2017-08-31	639	4578.38	4764.81	4575.4	4736.93	4683.96	189.41	94.7	9284.44	422.0545	-107.0625	27733.6958944	129977076.33
2017-09-01	640	4738.33	4933.25	4690.08	4929.22	4816.19	243.17	121.59	9615.27	563.39775	-583.695	39301.87545885	189330274.95
2017-09-02	641	4930.15	4976.19	4502.38	4621.64	4703.14	473.81	236.91	8769.47	279.04775	-297.8425	46609.40490043999	219013285.1
2017-09-03	642	4619.43	4755.75	4446.45	4621.66	4597.14	309.3	154.65	8934.01	288.6575	-370.545	30772.80179335	141430048.09
2017-09-04	643	4621.1	4628.88	4147.28	4344.84	4384.05	481.6	240.8	8208.08	-39.612	-133.285	58585.341319729996	255932944.66
2017-09-05	644	4349.98	4520.76	4100.77	4430.66	4314.02	419.99	209.99	8441.33	-158.60225	-262.755	47398.73439246	204228295.9
2017-09-06	645	4429.19	4677.54	4411.42	4618.3	4569.27	266.12	133.06	8970.47	40.25	-753.8375	38970.67737438	177652067.68
2017-09-07	646	4620.04	4685.14	4495.04	4629.86	4601.78	190.09	95.05	9069.64	-107.0625	-1386.9925	22507.58613236	103430702.56
2017-09-08	647	4629.81	4685.53	4135.18	4345.52	4391.43	550.35	275.18	8140.7	-583.695	-621.8625	57412.140735320005	251703489.54
2017-09-09	648	4349.4	4416.65	4178.52	4323.8	4304.69	238.12	119.06	8409.48	-297.8425	-621.1	23948.22295091	103042165.22
2017-09-10	649	4327.97	4342.02	4067.86	4251.11	4200.52	274.15	137.08	8228.06	-370.545	-552.0	30086.614504700003	126129314.34
2017-09-11	650	4250.26	4368.59	4115.16	4211.56	4225.0	253.43	126.72	8169.68	-133.285	-113.9125	26301.97218969	111030482.54
2017-09-12	651	4209.48	4380.32	4087.15	4167.9	4231.31	293.17	146.58	8042.64	-262.755	-265.63	33343.8972224	141062794.84
2017-09-13	652	4169.0	4176.64	3734.22	3864.46	3911.91	442.42	221.21	7286.5	-753.8375	5.1675	65679.521452	256733016.63
2017-09-14	653	3862.5	3929.7	3213.76	3242.87	3527.61	715.94	357.97	5769.81	-1386.9925	375.8025	98106.50012000001	345606760.17
2017-09-15	654	3241.72	3847.12	2977.9	3723.66	3437.92	869.22	434.61	6578.1	-621.8625	-111.4	139304.0637517	474908438.77
2017-09-16	655	3723.11	3934.88	3567.1	3702.7	3740.65	367.78	183.89	7037.63	-621.1	82.6975	50848.73856424	189495111.23
2017-09-17	656	3699.51	3809.45	3484.75	3699.11	3652.44	324.71	162.35	7073.52	-552.0	-30.9025	28722.889202190003	104948793.08
2017-09-18	657	3698.82	4126.89	3695.13	4097.64	3974.09	431.75	215.88	7763.53	-113.9125	-177.725	43608.36403355	172962736.51
2017-09-19	658	4100.13	4119.25	3852.77	3902.28	3964.02	266.48	133.24	7538.08	-265.63	-17.7375	38450.86575755	152345951.97
2017-09-20	659	3900.85	4049.2	3832.42	3869.63	3943.05	216.78	108.39	7522.48	5.1675	332.6425	28115.205334470003	110724871.25
2017-09-21	660	3873.15	3908.97	3573.69	3618.68	3736.94	335.28	167.64	6902.07	375.8025	569.7025	42857.196328670005	160289229.78
2017-09-22	661	3616.3	3762.27	3514.88	3612.26	3618.05	247.39	123.69	6977.14	-111.4	547.0175	35092.59775479	126992502.86
2017-09-23	662	3610.87	3816.41	3567.02	3785.4	3724.64	249.38	124.69	7321.42	82.6975	548.885	21433.5276589	79857962.41
2017-09-24	663	3785.6	3788.04	3626.53	3668.21	3695.37	161.51	80.76	7174.9	-30.9025	717.39	14494.91352976	53575513.85
2017-09-25	664	3667.88	3969.39	3665.73	3919.92	3850.61	303.66	151.83	7536.17	-177.725	473.6	31144.3661789	119976009.97
2017-09-26	665	3920.95	3965.5	3851.83	3884.54	3914.8	113.67	56.84	7655.4	-17.7375	426.37	21993.342734730002	86129538.18
2017-09-27	666	3884.08	4229.03	3873.5	4202.27	4072.93	355.52	177.76	8049.02	332.6425	16.2525	36576.04438518	148976227.04
2017-09-28	667	4204.8	4269.96	4079.12	4188.38	4187.13	190.85	95.43	8185.91	569.7025	125.955	24415.67685958	102279444.24
2017-09-29	668	4188.75	4221.6	4015.55	4159.28	4125.85	206.05	103.03	8112.5	547.0175	204.035	28971.31984892	119627520.83
2017-09-30	669	4160.36	4354.57	4149.3	4334.28	4277.07	205.27	102.63	8463.3	548.885	92.0425	17733.42581433	75898536.47
2017-10-01	670	4334.25	4389.22	4241.78	4385.6	4308.24	147.44	73.72	8623.76	717.39	210.255	15869.99509948	68259233.82
2017-10-02	671	4384.67	4461.16	4357.9	4393.52	4400.71	103.27	51.63	8683.77	473.6	369.185	21671.316708810005	95353900.01
2017-10-03	672	4393.58	4424.24	4232.86	4310.91	4306.26	191.37	95.69	8430.44	426.37	438.3375	29999.69665786	129141490.45
2017-10-04	673	4311.85	4344.98	4178.73	4218.52	4246.11	166.25	83.12	8270.8	16.2525	600.1275	19805.08557768	84006562.96
2017-10-05	674	4218.25	4363.63	4146.64	4314.33	4274.75	216.99	108.5	8411.67	125.955	1123.92	19594.14224115	83682797.7
2017-10-06	675	4313.18	4417.8	4292.12	4363.32	4367.73	125.68	62.84	8600.95	204.035	1277.8775	19057.56228569	83193357.99
2017-10-07	676	4361.58	4453.1	4316.87	4426.33	4370.07	136.24	68.12	8716.42	92.0425	1375.8125	12435.933847389999	54343769.69
2017-10-08	677	4423.93	4608.97	4411.76	4595.85	4505.66	197.21	98.61	8994.49	210.255	1093.7475	22380.982248419998	101027823.75
2017-10-09	678	4596.45	4869.1	4549.51	4762.7	4691.46	319.59	159.8	9205.81	369.185	983.5625	33158.874511359994	155755276.95
2017-10-10	679	4762.4	4911.66	4705.34	4749.24	4815.58	206.31	103.16	9292.18	438.3375	849.4575	32990.60020644	158924656.98
2017-10-11	680	4747.61	4871.34	4710.87	4818.65	4796.99	160.47	80.23	9476.83	600.1275	758.4125	22197.65202086	106435979.81
2017-10-12	681	4819.05	5438.56	4805.92	5438.25	5142.09	632.63	316.32	10243.87	1123.92	266.6575	51239.912933600004	263986905.53
2017-10-13	682	5437.71	5859.46	5384.41	5641.19	5625.06	475.05	237.53	10807.33	1277.8775	345.6375	65665.90816503999	368586577.55
2017-10-14	683	5640.85	5812.34	5561.8	5802.14	5696.09	250.54	125.27	11353.74	1375.8125	221.5875	21269.39630729	120976382.77
